scoreName,instrumentName,pageName,pageNo,barName,barNo,timeSigNum,timeSigDenom,tempoBpm,tempoBeatValue,beatNo,startTimeMillis,durationTimeMillis,endTimeMillis,startBaseBeatUnits,durationBeatUnits,endBaseBeatUnits,xStartPxl,xEndPxl,yStartPxl,yEndPxl,isUpbeat,resource,unitBeatNo
DialogsImpro,AV,page6,6,bar5,5,12,4,100,4,60,50968,600,51568,121,2,123,30,68,100,100,1,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsImpro_AV_page6,121
DialogsImpro,AV,page6,6,bar6,6,12,4,100,4,61,51568,600,52168,123,2,125,68,123,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsImpro_AV_page6,123
DialogsImpro,AV,page6,6,bar6,6,12,4,100,4,62,52168,600,52768,125,2,127,123,178,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsImpro_AV_page6,125
DialogsImpro,AV,page6,6,bar6,6,12,4,100,4,63,52768,600,53368,127,2,129,178,233,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsImpro_AV_page6,127
DialogsImpro,AV,page6,6,bar6,6,12,4,100,4,64,53368,600,53968,129,2,131,233,288,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsImpro_AV_page6,129
DialogsImpro,AV,page6,6,bar6,6,12,4,100,4,65,53968,600,54568,131,2,133,288,343,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsImpro_AV_page6,131
DialogsImpro,AV,page6,6,bar6,6,12,4,100,4,66,54568,600,55168,133,2,135,343,398,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsImpro_AV_page6,133
DialogsImpro,AV,page6,6,bar6,6,12,4,100,4,67,55168,600,55768,135,2,137,398,453,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsImpro_AV_page6,135
DialogsImpro,AV,page6,6,bar6,6,12,4,100,4,68,55768,600,56368,137,2,139,453,508,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsImpro_AV_page6,137
DialogsImpro,AV,page6,6,bar6,6,12,4,100,4,69,56368,600,56968,139,2,141,508,563,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsImpro_AV_page6,139
DialogsImpro,AV,page6,6,bar6,6,12,4,100,4,70,56968,600,57568,141,2,143,563,618,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsImpro_AV_page6,141
DialogsImpro,AV,page6,6,bar6,6,12,4,100,4,71,57568,600,58168,143,2,145,618,673,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsImpro_AV_page6,143
DialogsImpro,AV,page6,6,bar6,6,12,4,100,4,72,58168,600,58768,145,2,147,673,728,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsImpro_AV_page6,145
DialogsImpro,AV,page6,6,bar6,6,12,4,100,4,61,51568,600,52168,123,2,125,68,123,100,100,0,web:beat=10:webScore.setAction('play'| 'AUDIO'| ['player']| {'index': 6});,123
DialogsImpro,AV,page6,6,bar6,6,12,4,100,4,61,51568,600,52168,123,2,125,68,123,100,100,0,web:beat=6:webScore.setAction('play'| 'AUDIO'| ['player']| {'index': 6});,123
DialogsImpro,AV,page6,6,bar6,6,12,4,100,4,61,51568,600,52168,123,2,125,68,123,100,100,0,max:beat=8:setFile|b1|DialogsImpro_b7.wav,123
DialogsImpro,AV,page6,6,bar6,6,12,4,100,4,61,51568,600,52168,123,2,125,68,123,100,100,0,max:beat=-1:reset=only:preset|2,123
DialogsImpro,AV,page6,6,bar6,6,12,4,100,4,61,51568,600,52168,123,2,125,68,123,100,100,0,max:beat=-1:reset=only:setFile|b2|DialogsImpro_b6.wav,123
DialogsImpro,AV,page6,6,bar6,6,12,4,100,4,61,51568,600,52168,123,2,125,68,123,100,100,0,max:beat=6:stop|b1,123
DialogsImpro,AV,page6,6,bar6,6,12,4,100,4,61,51568,600,52168,123,2,125,68,123,100,100,0,max:beat=1:play|b2,123
