scoreName,instrumentName,pageName,pageNo,barName,barNo,timeSigNum,timeSigDenom,tempoBpm,tempoBeatValue,beatNo,startTimeMillis,durationTimeMillis,endTimeMillis,startBaseBeatUnits,durationBeatUnits,endBaseBeatUnits,xStartPxl,xEndPxl,yStartPxl,yEndPxl,isUpbeat,resource,unitBeatNo
DialogsPitch,Concur,page12,12,bar11,11,12,4,80,4,132,99000,750,99750,265,2,267,30,68,100,100,1,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsPitch_Concur_page12,265
DialogsPitch,Concur,page12,12,bar12,12,12,4,80,4,133,99750,750,100500,267,2,269,68,123,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsPitch_Concur_page12,267
DialogsPitch,Concur,page12,12,bar12,12,12,4,80,4,134,100500,750,101250,269,2,271,123,178,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsPitch_Concur_page12,269
DialogsPitch,Concur,page12,12,bar12,12,12,4,80,4,135,101250,750,102000,271,2,273,178,233,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsPitch_Concur_page12,271
DialogsPitch,Concur,page12,12,bar12,12,12,4,80,4,136,102000,750,102750,273,2,275,233,288,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsPitch_Concur_page12,273
DialogsPitch,Concur,page12,12,bar12,12,12,4,80,4,137,102750,750,103500,275,2,277,288,343,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsPitch_Concur_page12,275
DialogsPitch,Concur,page12,12,bar12,12,12,4,80,4,138,103500,750,104250,277,2,279,343,398,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsPitch_Concur_page12,277
DialogsPitch,Concur,page12,12,bar12,12,12,4,80,4,139,104250,750,105000,279,2,281,398,453,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsPitch_Concur_page12,279
DialogsPitch,Concur,page12,12,bar12,12,12,4,80,4,140,105000,750,105750,281,2,283,453,508,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsPitch_Concur_page12,281
DialogsPitch,Concur,page12,12,bar12,12,12,4,80,4,141,105750,750,106500,283,2,285,508,563,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsPitch_Concur_page12,283
DialogsPitch,Concur,page12,12,bar12,12,12,4,80,4,142,106500,750,107250,285,2,287,563,618,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsPitch_Concur_page12,285
DialogsPitch,Concur,page12,12,bar12,12,12,4,80,4,143,107250,750,108000,287,2,289,618,673,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsPitch_Concur_page12,287
DialogsPitch,Concur,page12,12,bar12,12,12,4,80,4,144,108000,750,108750,289,2,291,673,728,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsPitch_Concur_page12,289
