scoreName,instrumentName,pageName,pageNo,barName,barNo,timeSigNum,timeSigDenom,tempoBpm,tempoBeatValue,beatNo,startTimeMillis,durationTimeMillis,endTimeMillis,startBaseBeatUnits,durationBeatUnits,endBaseBeatUnits,xStartPxl,xEndPxl,yStartPxl,yEndPxl,isUpbeat,resource,unitBeatNo
DialogsTimbre,FullScore,page11,11,bar10,10,12,4,60,4,120,120000,1000,121000,241,2,243,30,68,100,100,1,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsTimbre_FullScore_page11,241
DialogsTimbre,FullScore,page11,11,bar11,11,12,4,60,4,121,121000,1000,122000,243,2,245,68,123,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsTimbre_FullScore_page11,243
DialogsTimbre,FullScore,page11,11,bar11,11,12,4,60,4,122,122000,1000,123000,245,2,247,123,178,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsTimbre_FullScore_page11,245
DialogsTimbre,FullScore,page11,11,bar11,11,12,4,60,4,123,123000,1000,124000,247,2,249,178,233,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsTimbre_FullScore_page11,247
DialogsTimbre,FullScore,page11,11,bar11,11,12,4,60,4,124,124000,1000,125000,249,2,251,233,288,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsTimbre_FullScore_page11,249
DialogsTimbre,FullScore,page11,11,bar11,11,12,4,60,4,125,125000,1000,126000,251,2,253,288,343,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsTimbre_FullScore_page11,251
DialogsTimbre,FullScore,page11,11,bar11,11,12,4,60,4,126,126000,1000,127000,253,2,255,343,398,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsTimbre_FullScore_page11,253
DialogsTimbre,FullScore,page11,11,bar11,11,12,4,60,4,127,127000,1000,128000,255,2,257,398,453,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsTimbre_FullScore_page11,255
DialogsTimbre,FullScore,page11,11,bar11,11,12,4,60,4,128,128000,1000,129000,257,2,259,453,508,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsTimbre_FullScore_page11,257
DialogsTimbre,FullScore,page11,11,bar11,11,12,4,60,4,129,129000,1000,130000,259,2,261,508,563,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsTimbre_FullScore_page11,259
DialogsTimbre,FullScore,page11,11,bar11,11,12,4,60,4,130,130000,1000,131000,261,2,263,563,618,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsTimbre_FullScore_page11,261
DialogsTimbre,FullScore,page11,11,bar11,11,12,4,60,4,131,131000,1000,132000,263,2,265,618,673,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsTimbre_FullScore_page11,263
DialogsTimbre,FullScore,page11,11,bar11,11,12,4,60,4,132,132000,1000,133000,265,2,267,673,728,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsTimbre_FullScore_page11,265
