scoreName,instrumentName,pageName,pageNo,barName,barNo,timeSigNum,timeSigDenom,tempoBpm,tempoBeatValue,beatNo,startTimeMillis,durationTimeMillis,endTimeMillis,startBaseBeatUnits,durationBeatUnits,endBaseBeatUnits,xStartPxl,xEndPxl,yStartPxl,yEndPxl,isUpbeat,resource,unitBeatNo
DialogsTimbre,Dissent,page6,6,bar5,5,12,4,60,4,60,60000,1000,61000,121,2,123,30,68,100,100,1,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsTimbre_Dissent_page6,121
DialogsTimbre,Dissent,page6,6,bar6,6,12,4,60,4,61,61000,1000,62000,123,2,125,68,123,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsTimbre_Dissent_page6,123
DialogsTimbre,Dissent,page6,6,bar6,6,12,4,60,4,62,62000,1000,63000,125,2,127,123,178,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsTimbre_Dissent_page6,125
DialogsTimbre,Dissent,page6,6,bar6,6,12,4,60,4,63,63000,1000,64000,127,2,129,178,233,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsTimbre_Dissent_page6,127
DialogsTimbre,Dissent,page6,6,bar6,6,12,4,60,4,64,64000,1000,65000,129,2,131,233,288,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsTimbre_Dissent_page6,129
DialogsTimbre,Dissent,page6,6,bar6,6,12,4,60,4,65,65000,1000,66000,131,2,133,288,343,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsTimbre_Dissent_page6,131
DialogsTimbre,Dissent,page6,6,bar6,6,12,4,60,4,66,66000,1000,67000,133,2,135,343,398,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsTimbre_Dissent_page6,133
DialogsTimbre,Dissent,page6,6,bar6,6,12,4,60,4,67,67000,1000,68000,135,2,137,398,453,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsTimbre_Dissent_page6,135
DialogsTimbre,Dissent,page6,6,bar6,6,12,4,60,4,68,68000,1000,69000,137,2,139,453,508,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsTimbre_Dissent_page6,137
DialogsTimbre,Dissent,page6,6,bar6,6,12,4,60,4,69,69000,1000,70000,139,2,141,508,563,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsTimbre_Dissent_page6,139
DialogsTimbre,Dissent,page6,6,bar6,6,12,4,60,4,70,70000,1000,71000,141,2,143,563,618,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsTimbre_Dissent_page6,141
DialogsTimbre,Dissent,page6,6,bar6,6,12,4,60,4,71,71000,1000,72000,143,2,145,618,673,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsTimbre_Dissent_page6,143
DialogsTimbre,Dissent,page6,6,bar6,6,12,4,60,4,72,72000,1000,73000,145,2,147,673,728,100,100,0,/Users/slavko/MyHome/Music/scoreExport/Dialogs/export/DialogsTimbre_Dissent_page6,145
