scoreName,instrumentName,pageName,pageNo,barName,barNo,timeSigNum,timeSigDenom,tempoBpm,tempoBeatValue,beatNo,startTimeMillis,durationTimeMillis,endTimeMillis,startBaseBeatUnits,durationBeatUnits,endBaseBeatUnits,xStartPxl,xEndPxl,yStartPxl,yEndPxl,isUpbeat,resource,unitBeatNo
Union Rose,Cello,page46,46,bar45,45,16,4,100,4,720,444950,600,445550,1441,2,1443,30,68,100,100,1,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Cello_page46,1441
Union Rose,Cello,page46,46,bar46,46,16,4,100,4,721,445550,600,446150,1443,2,1445,68,108,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Cello_page46,1443
Union Rose,Cello,page46,46,bar46,46,16,4,100,4,722,446150,600,446750,1445,2,1447,108,148,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Cello_page46,1445
Union Rose,Cello,page46,46,bar46,46,16,4,100,4,723,446750,600,447350,1447,2,1449,148,188,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Cello_page46,1447
Union Rose,Cello,page46,46,bar46,46,16,4,100,4,724,447350,600,447950,1449,2,1451,188,228,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Cello_page46,1449
Union Rose,Cello,page46,46,bar46,46,16,4,100,4,725,447950,600,448550,1451,2,1453,228,268,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Cello_page46,1451
Union Rose,Cello,page46,46,bar46,46,16,4,100,4,726,448550,600,449150,1453,2,1455,268,308,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Cello_page46,1453
Union Rose,Cello,page46,46,bar46,46,16,4,100,4,727,449150,600,449750,1455,2,1457,308,348,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Cello_page46,1455
Union Rose,Cello,page46,46,bar46,46,16,4,100,4,728,449750,600,450350,1457,2,1459,348,388,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Cello_page46,1457
Union Rose,Cello,page46,46,bar46,46,16,4,100,4,729,450350,600,450950,1459,2,1461,388,428,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Cello_page46,1459
Union Rose,Cello,page46,46,bar46,46,16,4,100,4,730,450950,600,451550,1461,2,1463,428,468,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Cello_page46,1461
Union Rose,Cello,page46,46,bar46,46,16,4,100,4,731,451550,600,452150,1463,2,1465,468,508,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Cello_page46,1463
Union Rose,Cello,page46,46,bar46,46,16,4,100,4,732,452150,600,452750,1465,2,1467,508,548,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Cello_page46,1465
Union Rose,Cello,page46,46,bar46,46,16,4,100,4,733,452750,600,453350,1467,2,1469,548,588,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Cello_page46,1467
Union Rose,Cello,page46,46,bar46,46,16,4,100,4,734,453350,600,453950,1469,2,1471,588,628,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Cello_page46,1469
Union Rose,Cello,page46,46,bar46,46,16,4,100,4,735,453950,600,454550,1471,2,1473,628,668,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Cello_page46,1471
Union Rose,Cello,page46,46,bar46,46,16,4,100,4,736,454550,600,455150,1473,2,1475,668,708,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Cello_page46,1473
