scoreName,instrumentName,pageName,pageNo,barName,barNo,timeSigNum,timeSigDenom,tempoBpm,tempoBeatValue,beatNo,startTimeMillis,durationTimeMillis,endTimeMillis,startBaseBeatUnits,durationBeatUnits,endBaseBeatUnits,xStartPxl,xEndPxl,yStartPxl,yEndPxl,isUpbeat,resource,unitBeatNo
Union Rose,Viola,page28,28,bar27,27,16,4,120,4,432,280250,500,280750,865,2,867,30,69,100,100,1,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page28,865
Union Rose,Viola,page28,28,bar28,28,16,4,120,4,433,280750,500,281250,867,2,869,69,109,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page28,867
Union Rose,Viola,page28,28,bar28,28,16,4,120,4,434,281250,500,281750,869,2,871,109,149,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page28,869
Union Rose,Viola,page28,28,bar28,28,16,4,120,4,435,281750,500,282250,871,2,873,149,189,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page28,871
Union Rose,Viola,page28,28,bar28,28,16,4,120,4,436,282250,500,282750,873,2,875,189,229,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page28,873
Union Rose,Viola,page28,28,bar28,28,16,4,120,4,437,282750,500,283250,875,2,877,229,269,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page28,875
Union Rose,Viola,page28,28,bar28,28,16,4,120,4,438,283250,500,283750,877,2,879,269,309,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page28,877
Union Rose,Viola,page28,28,bar28,28,16,4,120,4,439,283750,500,284250,879,2,881,309,349,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page28,879
Union Rose,Viola,page28,28,bar28,28,16,4,120,4,440,284250,500,284750,881,2,883,349,389,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page28,881
Union Rose,Viola,page28,28,bar28,28,16,4,120,4,441,284750,500,285250,883,2,885,389,429,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page28,883
Union Rose,Viola,page28,28,bar28,28,16,4,120,4,442,285250,500,285750,885,2,887,429,469,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page28,885
Union Rose,Viola,page28,28,bar28,28,16,4,120,4,443,285750,500,286250,887,2,889,469,509,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page28,887
Union Rose,Viola,page28,28,bar28,28,16,4,120,4,444,286250,500,286750,889,2,891,509,549,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page28,889
Union Rose,Viola,page28,28,bar28,28,16,4,120,4,445,286750,500,287250,891,2,893,549,589,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page28,891
Union Rose,Viola,page28,28,bar28,28,16,4,120,4,446,287250,500,287750,893,2,895,589,629,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page28,893
Union Rose,Viola,page28,28,bar28,28,16,4,120,4,447,287750,500,288250,895,2,897,629,669,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page28,895
Union Rose,Viola,page28,28,bar28,28,16,4,120,4,448,288250,500,288750,897,2,899,669,709,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page28,897
