scoreName,instrumentName,pageName,pageNo,barName,barNo,timeSigNum,timeSigDenom,tempoBpm,tempoBeatValue,beatNo,startTimeMillis,durationTimeMillis,endTimeMillis,startBaseBeatUnits,durationBeatUnits,endBaseBeatUnits,xStartPxl,xEndPxl,yStartPxl,yEndPxl,isUpbeat,resource,unitBeatNo
Union Rose,Violin1,page54,54,bar53,53,16,4,80,4,848,533600,750,534350,1697,2,1699,30,68,100,100,1,/Users/slavko/MyHome/Music/scoreExport/rsrc/Union_Rose_Violin1_page54,1697
Union Rose,Violin1,page54,54,bar54,54,16,4,80,4,849,534350,750,535100,1699,2,1701,68,108,100,100,0,/Users/slavko/MyHome/Music/scoreExport/rsrc/Union_Rose_Violin1_page54,1699
Union Rose,Violin1,page54,54,bar54,54,16,4,80,4,850,535100,750,535850,1701,2,1703,108,148,100,100,0,/Users/slavko/MyHome/Music/scoreExport/rsrc/Union_Rose_Violin1_page54,1701
Union Rose,Violin1,page54,54,bar54,54,16,4,80,4,851,535850,750,536600,1703,2,1705,148,188,100,100,0,/Users/slavko/MyHome/Music/scoreExport/rsrc/Union_Rose_Violin1_page54,1703
Union Rose,Violin1,page54,54,bar54,54,16,4,80,4,852,536600,750,537350,1705,2,1707,188,228,100,100,0,/Users/slavko/MyHome/Music/scoreExport/rsrc/Union_Rose_Violin1_page54,1705
Union Rose,Violin1,page54,54,bar54,54,16,4,80,4,853,537350,750,538100,1707,2,1709,228,268,100,100,0,/Users/slavko/MyHome/Music/scoreExport/rsrc/Union_Rose_Violin1_page54,1707
Union Rose,Violin1,page54,54,bar54,54,16,4,80,4,854,538100,750,538850,1709,2,1711,268,308,100,100,0,/Users/slavko/MyHome/Music/scoreExport/rsrc/Union_Rose_Violin1_page54,1709
Union Rose,Violin1,page54,54,bar54,54,16,4,80,4,855,538850,750,539600,1711,2,1713,308,348,100,100,0,/Users/slavko/MyHome/Music/scoreExport/rsrc/Union_Rose_Violin1_page54,1711
Union Rose,Violin1,page54,54,bar54,54,16,4,80,4,856,539600,750,540350,1713,2,1715,348,388,100,100,0,/Users/slavko/MyHome/Music/scoreExport/rsrc/Union_Rose_Violin1_page54,1713
Union Rose,Violin1,page54,54,bar54,54,16,4,80,4,857,540350,750,541100,1715,2,1717,388,428,100,100,0,/Users/slavko/MyHome/Music/scoreExport/rsrc/Union_Rose_Violin1_page54,1715
Union Rose,Violin1,page54,54,bar54,54,16,4,80,4,858,541100,750,541850,1717,2,1719,428,468,100,100,0,/Users/slavko/MyHome/Music/scoreExport/rsrc/Union_Rose_Violin1_page54,1717
Union Rose,Violin1,page54,54,bar54,54,16,4,80,4,859,541850,750,542600,1719,2,1721,468,508,100,100,0,/Users/slavko/MyHome/Music/scoreExport/rsrc/Union_Rose_Violin1_page54,1719
Union Rose,Violin1,page54,54,bar54,54,16,4,80,4,860,542600,750,543350,1721,2,1723,508,548,100,100,0,/Users/slavko/MyHome/Music/scoreExport/rsrc/Union_Rose_Violin1_page54,1721
Union Rose,Violin1,page54,54,bar54,54,16,4,80,4,861,543350,750,544100,1723,2,1725,548,588,100,100,0,/Users/slavko/MyHome/Music/scoreExport/rsrc/Union_Rose_Violin1_page54,1723
Union Rose,Violin1,page54,54,bar54,54,16,4,80,4,862,544100,750,544850,1725,2,1727,588,628,100,100,0,/Users/slavko/MyHome/Music/scoreExport/rsrc/Union_Rose_Violin1_page54,1725
Union Rose,Violin1,page54,54,bar54,54,16,4,80,4,863,544850,750,545600,1727,2,1729,628,668,100,100,0,/Users/slavko/MyHome/Music/scoreExport/rsrc/Union_Rose_Violin1_page54,1727
Union Rose,Violin1,page54,54,bar54,54,16,4,80,4,864,545600,750,546350,1729,2,1731,668,708,100,100,0,/Users/slavko/MyHome/Music/scoreExport/rsrc/Union_Rose_Violin1_page54,1729
